true_values,predicted_values,abs_error
0.198,0.2526134,0.054613397
0.551,0.31912082,0.23187917
1.02,0.8644746,0.15552539
1.227,1.4434092,0.2164092
1.226,1.3023703,0.07637036
1.361,1.2294905,0.13150942
1.753,1.4438798,0.30912018
2.373,1.8399758,0.5330241
2.75,2.5252984,0.22470164
2.292,2.7864218,0.49442172
2.021,1.8942165,0.12678337
2.089,1.8708417,0.21815825
1.984,2.063812,0.07981205
1.92,1.8057578,0.114242196
2.023,1.8016573,0.22134268
2.408,1.9621385,0.44586146
2.589,2.4284644,0.16053557
2.445,2.4968777,0.051877737
2.449,2.261862,0.18713784
2.268,2.360592,0.092592
2.278,2.0741036,0.20389652
2.32,2.19036,0.12963986
2.262,2.225071,0.03692913
2.279,2.119597,0.15940309
2.312,2.1835065,0.12849355
2.339,2.2114816,0.12751842
2.446,2.235196,0.21080399
2.526,2.3787417,0.14725828
2.738,2.4383955,0.29960442
2.726,2.7341156,0.00811553
1.898,2.5771124,0.67911243
1.389,1.3699855,0.019014597
1.287,1.1686682,0.11833179
1.227,1.3309929,0.10399294
0.914,1.145897,0.23189706
0.768,0.72424746,0.04375255
0.837,0.78877,0.048229992
0.916,0.93054515,0.014545143
0.835,0.94933593,0.114335954
0.769,0.7762909,0.0072908998
0.64,0.7819148,0.14191478
0.627,0.57515407,0.05184591
0.614,0.7137193,0.099719286
0.518,0.60952866,0.091528654
0.586,0.4887246,0.097275436
0.798,0.73509645,0.06290352
0.846,0.9464513,0.10045129
0.726,0.8215468,0.09554678
0.68,0.67217743,0.007822573
0.751,0.7170804,0.033919573
0.915,0.8288506,0.086149395
1.191,1.0089622,0.18203783
1.519,1.2802131,0.23878694
1.813,1.5458454,0.26715457
2.356,1.7857455,0.57025445
3.334,2.4963927,0.8376074
4.021,4.159895,0.13889503
3.938,4.094846,0.15684581
3.985,3.6731904,0.31180954
4.452,3.9670072,0.48499298
4.796,4.901305,0.105305195
5.575,4.7581515,0.8168483
5.583,6.5377436,0.9547434
5.729,4.347906,1.381094
5.868,6.1308136,0.26281357
5.982,5.6988435,0.2831564
5.998,6.183833,0.18583298
5.732,5.991069,0.25906897
5.767,5.214219,0.5527811
5.9,6.2215834,0.32158327
5.87,5.6721716,0.1978283
