true_values,predicted_values,abs_error
0.198,0.13106394,0.06693606
0.551,0.22250378,0.32849622
1.02,0.9711348,0.0488652
1.227,1.194962,0.032037973
1.226,1.3037653,0.077765346
1.361,1.2286999,0.13230002
1.753,1.5864699,0.16653013
2.373,2.059133,0.31386685
2.75,2.7735527,0.023552656
2.292,2.6432798,0.35127974
2.021,2.0760703,0.0550704
2.089,2.027766,0.061233997
1.984,2.2945623,0.31056237
1.92,1.8717763,0.048223615
2.023,2.2133193,0.1903193
2.408,2.1039736,0.30402637
2.589,3.2084165,0.6194165
2.445,2.184549,0.26045084
2.449,3.1120894,0.6630895
2.268,2.0741239,0.19387603
2.278,2.9464839,0.66848373
2.32,1.9831651,0.3368348
2.262,3.434842,1.172842
2.279,1.7111219,0.5678781
2.312,4.126256,1.814256
2.339,1.5516189,0.78738105
2.446,5.0986285,2.6526284
2.526,1.4854261,1.040574
2.738,6.513912,3.7759123
2.726,1.533731,1.1922691
1.898,7.206967,5.3089666
1.389,1.3191473,0.06985271
1.287,1.8770986,0.5900986
1.227,1.4828373,0.25583732
0.914,1.537291,0.6232911
0.768,0.9837321,0.2157321
0.837,1.0722158,0.23521578
0.916,1.2831364,0.36713636
0.835,1.195143,0.360143
0.769,1.0668203,0.29782027
0.64,1.1086174,0.46861744
0.627,0.81554997,0.18855
0.614,1.1684694,0.5544694
0.518,0.7981909,0.28019089
0.586,0.8777385,0.29173845
0.798,1.1038465,0.30584657
0.846,1.3022599,0.4562599
0.726,1.0717745,0.34577447
0.68,1.004246,0.324246
0.751,1.0682864,0.31728643
0.915,1.2051973,0.2901973
1.191,1.4040618,0.21306181
1.519,1.7557194,0.23671937
1.813,1.9708669,0.15786695
2.356,2.2725718,0.083428144
3.334,3.1644814,0.16951871
4.021,4.044731,0.023731232
3.938,4.0379925,0.09999251
3.985,3.8869045,0.09809542
4.452,4.1874027,0.26459742
4.796,4.830733,0.03473282
5.575,4.512083,1.0629168
5.583,8.109299,2.5262985
5.729,3.5169444,2.2120557
5.868,20.021908,14.153908
5.982,2.0762424,3.9057574
5.998,7.0716085,1.0736084
5.732,5.4221635,0.3098364
5.767,5.937079,0.17007875
5.9,5.7997417,0.10025835
5.87,5.879776,0.009776115
6.632,5.812942,0.81905794
6.984,6.327073,0.6569271
6.175,6.361374,0.18637371
6.139,5.6766796,0.46232033
5.957,5.820341,0.13665867
5.675,5.5230594,0.15194082
4.945,5.3522944,0.40729427
4.27,4.8082223,0.5382223
3.716,4.3955154,0.67951536
3.306,3.9367085,0.63070846
3.081,3.5800264,0.4990263
2.066,3.3984685,1.3324685
1.499,2.5951064,1.0961064
1.241,2.2157216,0.97472155
0.939,2.0021038,1.0631038
0.896,1.5858386,0.6898385
0.94,1.6822078,0.7422078
1.112,1.6594387,0.54743874
1.186,1.8380373,0.65203726
1.286,1.78492,0.49891996
1.274,1.8524871,0.57848704
1.174,1.748827,0.57482696
1.053,1.6047292,0.5517292
0.811,1.4448218,0.63382185
0.767,1.0985547,0.3315547
0.918,1.0996737,0.18167377
1.041,1.2101378,0.16913784
0.98,1.2317009,0.25170088
0.769,1.0835028,0.31450278
0.675,0.82628274,0.15128273
0.687,0.94860154,0.26160157
0.843,0.94755775,0.10455775
0.971,1.3123467,0.34134668
1.206,1.1708088,0.03519118
1.498,1.8224249,0.32442486
1.464,1.6744018,0.21040177
1.436,1.6582098,0.22220981
1.544,1.6677477,0.12374771
1.862,1.9351456,0.07314563
2.193,2.333651,0.14065099
2.551,2.4738507,0.07714939
2.761,3.0907936,0.3297937
2.891,2.6498666,0.24113345
3.19,3.6550598,0.46505976
3.01,2.8319583,0.1780417
3.068,3.6863227,0.6183226
5.212,2.6163132,2.5956867
9.24,22.310408,13.070408
10.366,3.0854015,7.2805986
5.808,15.57479,9.76679
2.566,3.5955849,1.0295849
1.044,3.2457242,2.201724
0.343,1.5147567,1.1717567
0.253,0.765029,0.51202905
0.703,0.9643482,0.2613482
1.193,1.6977992,0.50479925
0.916,1.9710224,1.0550224
2.465,1.3927544,1.0722455
3.471,3.6764555,0.20545554
2.071,3.1723113,1.1013112
1.228,2.2185936,0.99059355
1.666,1.5913193,0.074680686
2.858,2.1978912,0.6601088
2.286,3.3859792,1.0999792
1.656,1.9329708,0.27697074
1.522,1.8369033,0.31490338
1.763,1.678576,0.08442402
2.079,2.0236635,0.055336475
2.316,2.2656178,0.050382137
2.24,2.4753761,0.23537612
2.449,2.1199334,0.32906651
3.299,3.0578237,0.24117637
4.52,3.643568,0.87643194
5.234,6.0005493,0.7665491
5.434,3.713819,1.720181
5.717,10.285206,4.568206
6.167,3.299227,2.8677728
6.695,20.900692,14.205692
6.913,2.4493015,4.4636984
6.589,7.9388285,1.3498282
6.151,5.7226324,0.4283676
5.962,6.387426,0.425426
5.968,6.069171,0.10117102
6.084,6.1157484,0.031748295
6.311,6.163549,0.14745092
6.64,6.2819138,0.3580861
7.067,6.4575,0.60949993
7.415,6.7118187,0.70318127
7.694,6.8992066,0.7947931
7.72,7.084751,0.63524866
7.894,7.016623,0.87737703
7.988,7.2562094,0.73179054
7.743,7.2056575,0.53734255
7.444,6.9473596,0.4966402
7.426,6.7255254,0.70047474
7.364,6.8055344,0.5584655
7.415,6.6167326,0.79826736
7.65,6.816584,0.833416
7.815,6.981297,0.83370304
8.19,7.1048584,1.0851412
8.381,7.6973424,0.68365717
8.451,7.3742256,1.0767746
8.599,7.8818407,0.7171593
8.746,7.6025476,1.1434526
8.798,8.200124,0.59787655
8.501,7.6752334,0.82576704
8.202,7.7281847,0.47381496
7.947,7.1593904,0.7876096
7.445,7.2995114,0.14548874
7.112,6.3119545,0.8000455
7.084,6.830305,0.253695
7.127,6.12041,1.0065899
6.995,7.440038,0.44503832
6.282,5.4774637,0.80453634
5.992,6.6537066,0.66170645
6.062,4.7308207,1.3311791
6.123,9.355286,3.2322855
6.205,3.6104405,2.5945594
6.039,30.666931,24.627932
5.962,2.0835881,3.8784118
6.567,5.924137,0.6428628
7.308,6.7512183,0.55678177
8.38,6.8262024,1.5537977
9.009,7.5026093,1.5063906
9.536,8.013484,1.5225163
9.216,8.547098,0.66890144
5.432,8.237863,2.8058624
1.857,5.139868,3.282868
0.288,3.2045293,2.9165292
2.171,0.0,2.171
6.31,8.338732,2.0287318
8.627,5.698382,2.928618
9.68,9.883768,0.20376778
10.885,7.492403,3.3925972
5.92,12.361339,6.4413385
3.014,4.9704003,1.9564004
3.262,4.601478,1.339478
3.416,4.694886,1.2788863
2.975,4.7467723,1.7717724
2.202,4.56109,2.35909
2.22,3.91574,1.69574
3.108,4.145023,1.0370228
4.084,4.706167,0.6221671
5.903,5.0376816,0.8653183
