PCA,Power
12.110066234720371,12.119000000000002
11.965100830672428,11.974
11.929122058051698,11.937999999999999
11.829173522618731,11.838
11.619245192787146,11.628
11.411303588588835,11.42
11.265352334798138,11.274
11.174398047189294,11.183
11.12043841929681,11.129000000000001
10.975505480600498,10.984000000000002
10.811572689289356,10.82
10.665897045973182,10.675
10.456957052696092,10.466
10.23904004769767,10.248
9.784167365431058,9.793
9.262312297869821,9.271
8.875418541712724,8.884
8.682457100029872,8.691
8.645471540179878,8.654
8.590519055013983,8.599
8.70152892637479,8.71
8.877507470229013,8.886000000000003
8.952490216829377,8.961
8.71437625201218,8.722999999999999
8.21851261846736,8.227
7.629699069884695,7.638
7.161866617027749,7.17
6.629037748435072,6.6370000000000005
6.22512628330977,6.2330000000000005
5.925172193687748,5.933
5.427291608590111,5.4350000000000005
5.069406712008362,5.077
4.762502136544438,4.7700000000000005
4.426593858117438,4.434
4.184671059226628,4.192
4.024328097813134,4.032
4.134292190698586,4.1419999999999995
4.340216470232252,4.348
4.230240333329527,4.238
4.567157924353784,4.575
4.765116413972304,4.773
4.854096104095982,4.862
4.92707082244408,4.9350000000000005
4.8690540892616685,4.877
4.803064014443123,4.811
4.854067481433388,4.862
4.986058840295728,4.994
5.111767647582584,5.119
5.243744234356681,5.251
5.441688196161132,5.449
5.727622908051973,5.735
6.013553544270511,6.021
6.241484103661439,6.2490000000000006
6.520416124259748,6.5280000000000005
7.258210038688717,7.266
7.876024154555457,7.8839999999999995
8.14291594994149,8.151
8.74074219964735,8.749
9.247592556582537,9.256
9.616101337479119,9.624
9.861991496620488,9.87
10.089889364489862,10.097999999999999
10.354786798227915,10.363
10.328747854866881,10.337
10.338719729087193,10.347000000000001
10.539662804922159,10.548
10.686622062731443,10.695
10.815583421360898,10.824000000000002
11.007556914351824,11.015999999999998
11.182525215653111,11.190999999999999
11.529448245462207,11.538
11.777429297588272,11.786
11.915385071588688,11.924000000000001
11.970367776305745,11.979
11.934392746296929,11.943
11.798434015508576,11.807
11.589502189153674,11.597999999999999
11.189644497440945,11.198
10.707794300947711,10.716
10.243938314739891,10.252
9.916059419381758,9.924
9.552204727634471,9.56
9.240316986937835,9.248
9.019544268537793,9.027
8.881597034015723,8.889
8.974567065571081,8.982000000000001
9.214496629198464,9.222000000000001
9.584385392142234,9.592
9.840326797149316,9.847999999999999
9.923332015057925,9.931
9.89637229913606,9.904
9.83441138542151,9.842
9.698473730729976,9.706
9.581564710931731,9.589
9.4276741043466,9.435
9.199169632022052,9.206
9.127232423584351,9.134
9.275232250679394,9.282
9.781101515953637,9.788
10.420916511717772,10.427999999999999
10.73183311891286,10.739
10.61389136302221,10.620999999999999
10.013115768156617,10.02
8.940514044786982,8.947000000000003
7.843931464540576,7.85
7.338174441205918,7.343999999999999
7.00831647410514,7.013999999999999
6.751352970645703,6.7570000000000014
6.242504282366269,6.247999999999999
5.868611119859243,5.8740000000000006
5.494709830418363,5.5
5.0028419327266915,5.008
4.38601316697939,4.391
3.6871553376827,3.6919999999999997
2.9232632833880206,2.928
2.1993967669700174,2.204
1.7004449748081325,1.705
1.3135511855399915,1.318
1.02564440256809,1.03
0.8050498892238374,0.809
0.6970110419181823,0.7010000000000001
0.6119134549013833,0.616
0.536801416397174,0.541
0.490753906226631,0.495
0.4777425959108759,0.48200000000000004
0.4777648148056914,0.48200000000000004
0.47281743000346976,0.477
0.509882219659237,0.514
0.5699668838798121,0.5740000000000001
0.52398302224038,0.528
0.40495822548228716,0.409
0.3384853613512765,0.34299999999999997
0.3405017238227359,0.34500000000000003
0.4466037500494022,0.451
0.5846914243360442,0.589
0.7457785629826201,0.75
0.8778158108606291,0.882
0.969759225426572,0.9740000000000001
1.0056837244652417,1.01
1.0496301492153561,1.054
1.1205862386840493,1.125
1.077532670527217,1.082
1.026494802200268,1.031
0.8968078105611479,0.9009999999999999
0.743707145191267,0.748
0.6446008453265851,0.649
0.6035472918576171,0.608
0.5875148658583883,0.5920000000000001
0.5484745776062622,0.5529999999999999
0.5094465370968624,0.514
0.5345061406554754,0.539
0.5325303586446223,0.537
0.41947945374362017,0.424
0.24739054161876056,0.252
0.08428717230752666,0.08900000000000001
0.06671152854602022,0.07200000000000001
0.054630702871586896,0.06
0.04757990982072583,0.053
0.03752284014501571,0.043
0.021388664153881166,0.027000000000000003
0.0012310218058451212,0.006999999999999999
-0.0059374586459574824,0.0
-0.006065990026699714,0.0
-0.00618241446844271,0.0
-0.006331723959557458,0.0
-0.006491760535807175,0.0
-0.006648447898433793,0.0
-0.00853962720276969,0.0
-0.008541396454107801,0.0
-0.008482503387477644,0.0
-0.00836551912849809,0.0
-0.002044967393322464,0.006
0.03648448147580778,0.044000000000000004
0.07603493045788957,0.083
0.25726638619128656,0.264
0.3754278968750054,0.382
0.3634978973151226,0.37
0.24645765142096174,0.253
0.07632663761256114,0.083
0.05363842979216123,0.061
0.04047814056739802,0.048
0.03337335481911151,0.040999999999999995
0.021196230966263028,0.028999999999999998
0.0059992753518314755,0.013999999999999999
-0.008165558544826909,0.0
-0.008317898048065556,0.0
-0.008419330516404706,0.0
-0.008439140359953261,0.0
-0.008416936659422794,0.0
-0.00834565685619415,0.0
-0.008276539093813049,0.0
-0.008998003991405457,0.0
-0.007810809105280094,0.001
0.004320853138033054,0.013
0.01340655859361425,0.022000000000000002
0.01340831080927192,0.022000000000000002
0.008358490087712462,0.017
0.004330655672596208,0.013
-0.0017213344593727416,0.006999999999999999
-0.0017153939254486775,0.006999999999999999
0.0033521925034880502,0.012
0.012457163613546533,0.021
0.02355352423102714,0.032
0.033688917000738235,0.043
0.04074647117609569,0.05
0.03870660585917098,0.048
0.026556091684189907,0.036000000000000004
0.00934519572055709,0.019
-0.006834147055064568,0.003
-0.009941818519703337,0.0
-0.010120711854123603,0.0
-0.010215504889750775,0.0
-0.010290258766204617,0.0
-0.010279777888769407,0.0
-0.010341000895414999,0.0
-0.010625489593287085,0.0
-0.01058608156444599,0.0
-0.010535841437452434,0.0
-0.010535774621700302,0.0
-0.010511924386459585,0.0
-0.018423758862792985,0.0
-0.018334658627590445,0.0
-0.018271595652674902,0.0
-0.018236752778891686,0.0
-0.01822505907290507,0.0
-0.018308868435502515,0.0
-0.018443443464173252,0.0
-0.018101367021752652,0.0
-0.010227482951597575,0.0
-0.010298363644398961,0.0
-0.01033025452617255,0.0
-0.010387986844640726,0.0
-0.010406443724888156,0.0
-0.010449894105223057,0.0
-0.010529640822427693,0.0
-0.010641641023595463,0.0
-0.010698625889173502,0.0
-0.010742910665034616,0.0
-0.01073034313673205,0.0
-0.01006414907806166,0.0
-0.010072929075194562,0.0
-0.010067141768844191,0.0
-0.010063103262254834,0.0
-0.010069402780125062,0.0
-0.010093120910562355,0.0
-0.010090595682110164,0.0
-0.010003126078031901,0.0
-0.009935937416106964,0.0
-0.009848308081488434,0.0
-0.00978785574985051,0.0
-0.009708021978722387,0.0
-0.007716223713888904,0.002
-0.00871517207665735,0.001
-0.009766726781991345,0.0
-0.009794274261191066,0.0
-0.009770430822195864,0.0
-0.008748470903327336,0.001
-0.009810300401996833,0.0
-0.009870974497164892,0.0
-0.009929499585243603,0.0
-0.009947653695423456,0.0
-0.009937273871179266,0.0
-0.009862545371591102,0.0
-0.004377923789179958,0.006
0.0006855445793906763,0.011000000000000001
0.0037064014670565013,0.013999999999999999
0.005730426930596692,0.016
0.014819206290529085,0.025
0.02492338090112935,0.035
0.03095898057802973,0.040999999999999995
0.037013451854600685,0.047
0.04407025124508146,0.054000000000000006
0.05114072873304563,0.061
0.05518191908506533,0.065
0.058216104675987736,0.068
0.058680602629250095,0.069
0.0586790075779923,0.069
0.057681075792667416,0.068
0.054653068206502495,0.065
0.05366061985144786,0.064
0.051637841302712845,0.062
0.05165761713656411,0.062
0.053684717629175246,0.064
0.05471757292709163,0.065
0.052718947207569214,0.063
0.05069313461018406,0.061
0.04767026434477255,0.057999999999999996
0.050351265891994956,0.061
0.053390400591160694,0.064
0.05845857894755834,0.069
0.06352634303170263,0.07400000000000001
0.0655421382089942,0.076
0.06555996495085505,0.076
0.06760281487018219,0.078
0.07066566862693723,0.081
0.07168168565303268,0.08199999999999999
0.07068190431452222,0.081
0.06868204301817112,0.079
0.06970932759833103,0.08
0.07154030220761913,0.08199999999999999
0.07357233060010908,0.084
0.0856056198080083,0.096
0.11262441225516408,0.12300000000000001
0.16365867040433976,0.17400000000000002
0.21570640616479675,0.226
0.24273034392855036,0.253
0.2567600061931339,0.267
0.2547667298161879,0.265
0.2407671406365097,0.251
0.23579215047238725,0.24600000000000002
0.2107946106176224,0.221
0.18872656212143432,0.19899999999999998
0.16776468414799584,0.17800000000000002
0.13877154976478845,0.149
0.10376538065784427,0.114
0.08579037639326065,0.096
0.07480321170175341,0.085
0.07380720107560156,0.084
0.07384060404592775,0.084
0.07286709951168792,0.083
0.07386977147250984,0.084
0.09591900882170513,0.106
0.12093714558615662,0.131
0.13368562216453592,0.14300000000000002
0.15172366703476123,0.161
0.1607438194260564,0.17
0.1637582764941633,0.173
0.15876603715412588,0.168
0.13574467150400393,0.145
0.10670502720546872,0.11599999999999999
0.09770067296072582,0.107
0.07565916420432392,0.085
0.06958799565088807,0.079
0.06250431660379809,0.07200000000000001
0.053395550020120315,0.063
0.049927340394277514,0.059
0.048902426574363445,0.057999999999999996
0.04787612969118679,0.057
0.04683593411501764,0.055999999999999994
0.04275649410610358,0.052000000000000005
0.04272199245505857,0.052000000000000005
0.04268536019755858,0.052000000000000005
0.04163413499039151,0.051
0.0405856590022316,0.05
0.039542276549140956,0.049
0.0415316875794467,0.051
0.04253633552108588,0.052000000000000005
0.04309139353799407,0.052000000000000005
0.044068498618643384,0.053
0.04302358299526459,0.052000000000000005
0.040967790055751095,0.05
0.037912348614466095,0.047
0.03484483400921024,0.044000000000000004
0.03379359769980039,0.043
0.03275661357710171,0.042
0.029702479864156656,0.039
0.022594532085626083,0.032
0.014484056210881035,0.024
0.008406867186533431,0.018000000000000002
0.006777259424375266,0.016
0.004754785952438895,0.013999999999999999
0.002732775512290262,0.012
0.0017377525477639995,0.011000000000000001
-0.00027900987522930763,0.009000000000000001
-0.0053454835554935356,0.004
-0.00941939743872684,0.0
-0.009468503453047358,0.0
-0.00953953401172816,0.0
-0.009636943724091037,0.0
-0.00969536554682908,0.0
-0.009727670279024797,0.0
-0.008650350683726883,0.0
-0.008647813371343968,0.0
-0.008633059806853225,0.0
-0.008675350964072452,0.0
-0.008778719999123013,0.0
-0.008896704580691228,0.0
-0.009017460919795663,0.0
-0.009099368195446843,0.0
-0.009216266746222055,0.0
-0.009320660121615377,0.0
-0.009412282079125901,0.0
-0.009463222399604931,0.0
-0.009511858572152742,0.0
-0.009538461317196795,0.0
-0.0095768821283301,0.0
-0.00957273107673201,0.0
-0.00958713412904911,0.0
-0.00956454554212702,0.0
-0.00952785189852926,0.0
-0.009517606899543467,0.0
-0.009545747854911002,0.0
-0.009585737877043856,0.0
-0.009580262868309925,0.0
-0.009517574162232065,0.0
-0.00964983008162976,0.0
-0.009628836180849995,0.0
-0.009615733277732135,0.0
-0.009629778762649506,0.0
-0.00965165628212578,0.0
-0.009646631032538874,0.0
-0.009631070833725115,0.0
-0.009652147787667627,0.0
-0.009682901017783255,0.0
-0.009698711291395113,0.0
-0.009741780177931168,0.0
-0.009760926591361465,0.0
-0.009323626339756504,0.0
-0.009349474970543552,0.0
-0.009356921096464268,0.0
-0.009371094804744861,0.0
-0.009397806892779519,0.0
-0.009385791982358853,0.0
-0.00934170988845161,0.0
-0.009261395359441765,0.0
-0.009198070766222557,0.0
-0.009123842731199611,0.0
-0.009014189569665076,0.0
-0.008907078543515556,0.0
-0.008672555897226984,0.0
-0.008585890190166761,0.0
-0.008517669727699306,0.0
-0.008480597385930289,0.0
-0.006458956654119365,0.002
-0.003413638165586633,0.005
-0.00037053932019431656,0.008
0.0036896759971269603,0.012
0.006771187929467715,0.015
0.008801088355923465,0.017
0.008805574853304814,0.017
0.00979785174101368,0.018000000000000002
0.010536663068580115,0.018000000000000002
0.010507811671642164,0.018000000000000002
0.011483002992279431,0.019
0.011444072333767267,0.019
0.010427637595112168,0.018000000000000002
0.008405148970819521,0.016
0.008406417111036306,0.016
0.009421359913950704,0.017
0.008394959229239473,0.016
0.0063707923920242,0.013999999999999999
0.0033362809131326837,0.011000000000000001
0.0022918766145006942,0.01
0.001427341561466483,0.009000000000000001
0.002438305774960566,0.01
0.003467532477486098,0.011000000000000001
0.00651805698890209,0.013999999999999999
0.008566176677056288,0.016
0.01262950539439677,0.02
0.017690562021243483,0.025
0.022758942437721676,0.03
0.028825773761600493,0.036000000000000004
0.034902029955077275,0.042
0.04297369489618746,0.05
0.051057849820154856,0.057999999999999996
0.059435237233377104,0.066
0.06850141868648592,0.075
0.07857427411462109,0.085
0.1386049791220207,0.145
0.21363746697412359,0.22
0.3046905322941986,0.311
0.3837190061761279,0.39
0.4617728063061705,0.46799999999999997
0.5408345628611774,0.547
0.6028599982264561,0.609
0.6428806519750749,0.649
0.6748930296885649,0.6809999999999999
0.7056073638811562,0.711
0.7366085795065371,0.742
0.77563667553878,0.7809999999999999
0.7986520089851316,0.804
0.8116625753652887,0.8170000000000001
0.8386828537572986,0.8440000000000001
0.9106827532509888,0.9159999999999999
0.9776822392410571,0.983
1.0596840932570069,1.065
1.2046838770145036,1.21
1.3646935413750296,1.37
1.5407098808792044,1.546
1.7167569996390697,1.722
1.8387664181690653,1.844
1.900775957940636,1.906
1.7987414896898042,1.804
1.7157022282344065,1.7209999999999999
1.664704681885832,1.67
1.5386732950927786,1.544
1.3816260958727558,1.3869999999999998
1.3266190310485,1.3319999999999999
1.3926373815301065,1.398
1.5136615039926569,1.519
1.5846599956639387,1.59
1.6356925240796787,1.641
1.6547125910879603,1.66
1.5526986127645508,1.558
1.438685533065542,1.444
1.3126617518576214,1.318
1.112602669922091,1.1179999999999999
0.9985745321038132,1.004
1.0695342223617748,1.075
1.228560088067447,1.234
1.4395702195164841,1.445
1.6315190090579663,1.6369999999999998
1.819537988488469,1.825
1.987762494195924,1.993
1.8896394308762574,1.895
1.8186011131084305,1.824
1.669536031280395,1.675
1.1994129849626416,1.205
1.051386478404334,1.057
0.9023756673974466,0.9079999999999999
0.7653178934550587,0.7709999999999999
0.6652623364335226,0.6709999999999999
0.6392729421817313,0.645
0.6102901764446155,0.616
0.5182368520421202,0.524
0.40730960479539674,0.413
0.17014754029153922,0.17600000000000002
0.07299798190055426,0.079
0.06691400498021133,0.073
0.04966632144338117,0.055999999999999994
0.03443537971923305,0.040999999999999995
0.02728482512133529,0.034
0.03334070779310661,0.04
0.03738297395897989,0.044000000000000004
0.043443988480685425,0.05
0.056597176304156976,0.063
0.07075609187072542,0.077
0.09905914495566207,0.105
0.21913685519673298,0.225
0.3232187617393147,0.32899999999999996
0.37923611690088077,0.385
0.460265748735689,0.466
0.5793330404349598,0.585
0.7124097022724415,0.718
0.8414739952367034,0.847
1.0504893547834375,1.056
1.248516627769501,1.254
1.4895309481664156,1.495
1.7265536022224963,1.732
1.9122615070797673,1.918
2.064271874365422,2.07
2.1532858100728007,2.1590000000000003
2.2282627461118154,2.234
2.293256516133517,2.299
2.336240651319818,2.342
2.41223850756756,2.418
2.4992311096827815,2.505
2.602208959743123,2.608
2.67820251272849,2.6839999999999997
2.7701727396320166,2.776
2.8961502917184285,2.9019999999999997
3.0590621757639953,3.065
3.17903290822463,3.185
3.18902408577866,3.1950000000000003
3.156004254930256,3.162
3.154975584093227,3.161
3.158967420308576,3.165
3.196967497598623,3.2030000000000003
3.2669586812308915,3.273
3.364960671301298,3.3710000000000004
3.4409543226820394,3.447
3.5339305885130954,3.54
3.625920484657096,3.6319999999999997
3.723532110460034,3.73
3.7715179994179984,3.778
3.7705245367899707,3.7769999999999997
3.769509746644109,3.776
3.8115128810524674,3.818
4.0014894553353,4.008
4.417407171169345,4.4239999999999995
4.763320621997411,4.7700000000000005
4.913281080874265,4.92
4.9772606511443325,4.984
4.9902390574349,4.997
5.075241488075844,5.082
5.197548596369463,5.204
5.348537752120032,5.355
5.592481530520898,5.599
5.8954085275399635,5.902
6.147365576629933,6.154
6.306335480060523,6.313
6.356324230917681,6.3629999999999995
6.327329478224394,6.3340000000000005
6.25434930154208,6.261
6.131377846233286,6.138
6.008413534400151,6.0150000000000015
5.950416142188847,5.957000000000001
5.986654356071509,5.992000000000001
6.072648936237098,6.077999999999999
6.23162844891046,6.237
6.396608173899851,6.402
6.324636519891235,6.33
6.324618200337471,6.33
6.309591349358887,6.315
5.963656546012741,5.968999999999999
5.6247100502208225,5.63
5.423727336161255,5.428999999999999
5.690657960034228,5.696000000000001
5.8575988400373395,5.8629999999999995
5.677629755473825,5.683
5.556680913006713,5.562
5.203739083760595,5.2090000000000005
4.561821492671992,4.567
3.885901847139736,3.891
3.315900483008895,3.321
2.8658958844608957,2.8710000000000004
2.608005201047063,2.613
2.4920281193945613,2.497
2.5291062293799356,2.5340000000000003
2.7421862172054348,2.747
3.0482125833957934,3.053
3.40933939059646,3.4139999999999997
3.8963027609461136,3.901
4.640130933054096,4.6450000000000005
5.425951249788872,5.431
6.184772958153674,6.19
6.9885442353507425,6.994
7.760316704877446,7.766
8.38811850873977,8.394
8.878991825205672,8.885
9.106936289558604,9.113
8.836976883650458,8.843
8.212149604154906,8.218
7.243026639595071,7.247999999999999
6.352214164974841,6.357
6.073238022878294,6.077999999999999
6.661103303254925,6.666
8.181715633833898,8.187000000000001
9.78028972433053,9.786
10.940976770176071,10.947
11.480833288361493,11.487
11.67076745122191,11.677
11.698742896452725,11.705
11.76272495755885,11.769
11.702717917266227,11.709000000000001
12.786771031849476,12.792
13.227688674348615,13.232999999999999
13.348627949495755,13.354
13.317618230305419,13.323
13.262604649256849,13.267999999999999
13.452545717019792,13.458
13.742492805100373,13.748
14.05242638325661,14.058
14.3043670409338,14.31
14.488325366453221,14.494000000000002
14.695318665562858,14.700999999999999
14.766348998750122,14.772
14.815095387429709,14.822
14.824099137667817,14.831
14.810105281169912,14.817
14.7220771889718,14.729
14.403110048488092,14.41
13.780200166813417,13.787
12.99429673248014,13.001
12.133472521456426,12.14
11.47866316110693,11.485
11.273726425675534,11.28
11.670623962383146,11.677
12.551365769530932,12.558
13.41911875322152,13.427
14.262005629438375,14.27
14.743976711934614,14.752
14.879042622782771,14.887
14.90507135077579,14.913
14.947096495365074,14.955
15.0201369519675,15.027999999999999
15.161223821653136,15.169
15.372315038244885,15.38
15.568384653678502,15.575999999999999
15.705510854462233,15.713
15.774692491575227,15.782
15.822067184145437,15.83
15.85114923211158,15.859000000000002
15.851159652340742,15.859000000000002
15.833111109636308,15.841
15.81706198618153,15.825
15.822072854919387,15.83
15.85013058581571,15.857999999999999
15.853126354872927,15.860999999999999
15.804991926698623,15.812999999999999
15.721772166225271,15.73
15.623607039642483,15.632
15.512557338411776,15.520999999999999
15.507432673399851,15.515
15.53944889215934,15.547
15.487428122792641,15.495
15.387375968171002,15.395
15.265327103183846,15.273
15.127261808529106,15.135
15.037218946282344,15.045
14.94018547164038,14.948
14.847141010085883,14.855
14.82913201298831,14.837
14.829141473110964,14.837
14.748111354585038,14.755999999999998
14.682428377164419,14.689
14.599451299203222,14.606
14.33548842346402,14.342
13.989533679645866,13.995999999999999
13.693569802491034,13.7
13.580573885432363,13.587
13.580564407755961,13.587
13.606555094454581,13.613
13.619556887017284,13.626
13.776539591718334,13.783
14.22348393510931,14.23
14.724424474773917,14.731
14.915711794654696,14.923
15.07676672899096,15.084000000000001
15.199794531133595,15.207
15.412870273590132,15.42
15.606969908614067,15.614
15.72718829651634,15.734000000000002
15.710183521724645,15.717
15.66109489583128,15.668
15.426028534474622,15.433
14.996908668498687,15.004000000000001
14.496814744155982,14.504000000000001
13.074018833280858,13.081
12.451862755111561,12.46
13.360678067261322,13.369000000000002
14.92856604076183,14.937
15.265754589924843,15.274
14.775585165882417,14.784
14.155631098281408,14.164000000000001
14.109636756372506,14.118
13.725683364789134,13.734000000000002
13.388699823403082,13.397
13.214729346229277,13.222999999999999
13.44664164589003,13.455
13.917547405497647,13.925999999999998
14.285497002584368,14.293
14.787522674845937,14.795
14.717492777610047,14.725
14.670476472994288,14.677999999999999
14.136538145994294,14.144
13.922558630503035,13.93
13.82257450786885,13.83
13.759600578577784,13.767000000000001
13.79061006401961,13.798
13.778625441698981,13.786
13.520672822686915,13.527999999999999
13.105726271039368,13.113
12.709637598779866,12.717
12.166790358719078,12.174000000000001
11.619942627837558,11.627
11.17207644200272,11.179
10.795186757812514,10.802
10.599251212316572,10.606
10.573282601883854,10.58
10.745248625376835,10.752
10.963197717021313,10.97
11.23414013290683,11.241
11.34514188151696,11.352
11.2941590372425,11.300999999999998
11.170781371525447,11.177
11.047802278958422,11.054
10.969804901013836,10.975999999999999
10.827833834414717,10.834000000000001
10.614873566020393,10.620999999999999
10.48190706135249,10.488
10.312936076115383,10.319
10.143959895636124,10.15
10.010991257486712,10.017000000000001
9.90500289392682,9.911
9.736045311725489,9.742
9.54010749899759,9.546
9.408282239674872,9.412
9.264304310106363,9.267999999999999
9.148343199468838,9.152
9.241312530843121,9.245
9.37128417881872,9.375
9.45528946605549,9.459
9.4023193070602,9.406
9.386343963337696,9.39
9.488340033550783,9.492
9.545334763674752,9.549
9.375388715959824,9.379
9.22240904633051,9.226
9.078182954623362,9.082
8.915206297708318,8.919
8.788253490619223,8.792
9.027186054917038,9.031
9.665001005730064,9.669
10.234833676597551,10.238999999999999
10.561735726713469,10.565999999999999
10.31981027724517,10.324000000000002
10.004902591704006,10.009
9.654012962951056,9.658
8.863228929424436,8.867
8.114451735465735,8.118
7.329615245812744,7.334
6.526842726802851,6.531000000000001
5.778009085008357,5.782
5.67703165921912,5.681
5.9959754138954375,6.0
5.888003270903416,5.892
5.583060166462083,5.587000000000001
5.496057524717638,5.5
5.394056079958097,5.398
5.219093117334936,5.223
5.073128819738786,5.077
4.848157646837811,4.852
4.701311099191419,4.706
4.613313450698372,4.618
4.301350198563287,4.306
3.9433745601586407,3.948
3.7613313948589804,3.766
3.8432815287837028,3.8480000000000003
4.297205089655071,4.3020000000000005
5.079037915525977,5.0840000000000005
5.7958811978370575,5.801
6.215823425737293,6.221
6.34584429055619,6.351
6.228926226753426,6.234
6.017646727845586,6.024
5.850693739219132,5.857
5.6327253155770345,5.638999999999999
5.407748925694059,5.414
5.218737826185888,5.2250000000000005
5.0727301853912525,5.079
5.01370019266799,5.0200000000000005
5.077664898320463,5.0840000000000005
5.235574161302119,5.242000000000001
5.4525020076505495,5.4590000000000005
5.581451631912288,5.587999999999999
5.523433634650814,5.53
5.4353390769163745,5.442
5.376354242679232,5.382999999999999
5.280397504902884,5.287000000000001
5.127444597069005,5.1339999999999995
5.0604369584545115,5.067
4.950455952697832,4.957
4.760465739074953,4.7669999999999995
4.536479893948551,4.543
4.355476357784285,4.362
4.130488940972922,4.1370000000000005
3.8904992915726626,3.897
3.7735166411865504,3.78
3.7552696733415836,3.762
3.732277394638588,3.739
3.753269896082471,3.76
3.8122611796871224,3.819
3.888249914214246,3.895
3.981222397464095,3.988
4.0871898278151315,4.093999999999999
4.230122513939183,4.237
4.409059781414014,4.416
4.623953269252264,4.631
5.062791409504809,5.07
5.652617785807054,5.66
6.127058699031195,6.136
6.413988215193109,6.422999999999999
6.5869547172863685,6.596
6.775901617278449,6.785
6.964816882657543,6.974
7.072760833370543,7.082000000000001
7.134724787125484,7.144
7.28768104650601,7.297000000000001
7.604567513076632,7.614
7.929475517615296,7.939
8.137413048542657,8.147
8.254386552767233,8.264
8.351523385471838,8.362
8.505471695614313,8.516
8.621419156543732,8.632
8.611401377858005,8.622
8.528401004261399,8.539
8.48940081616651,8.5
8.48839039563503,8.499
8.404416041789567,8.415000000000001
8.239466700081962,8.25
8.128512517247097,8.139
8.135521343666303,8.146
8.269474745943073,8.28
8.48311238427384,8.495000000000001
8.581071341391523,8.593
8.706039435173485,8.718
8.994955083104331,9.007
9.491804944275462,9.504
10.261575130944635,10.274
11.023345493476603,11.036
11.463224578470633,11.475999999999999
11.626181920433098,11.639
11.518214813281364,11.530999999999999
11.087352273382951,11.1
11.159314567804289,11.172
11.418447704489976,11.432
11.247507860899077,11.261
11.014577641662228,11.027999999999999
10.799653145703697,10.812999999999999
10.728709040329264,10.742
10.200892689256724,10.214
9.582105344440096,9.595
9.627123995436518,9.64
9.887063162383386,9.9
10.076007058641105,10.089
10.210978238429112,10.224
9.978055657857876,9.991
9.458978132920974,9.471
8.834188972487013,8.846
8.454319343053601,8.466000000000001
8.310391880198434,8.322000000000001
8.321431413637281,8.333
8.240494034525968,8.252
7.996594942172238,8.008000000000001
7.852655583819479,7.864
7.998625926101927,8.01
8.553484711746561,8.565
9.326253091562602,9.338
9.81409611552672,9.826
10.040529380170986,10.052
10.311446345009358,10.323
10.708319227995142,10.72
11.078192670458407,11.09
11.422072008465497,11.434
11.728978704509805,11.741
11.94689854937009,11.959000000000001
12.101839703522286,12.114
12.328779189511481,12.341
12.570709122900261,12.583
12.817662370704,12.83
13.12159036724525,13.134
13.514388612864076,13.526
13.982283279439404,13.994000000000002
14.362196771413435,14.374
14.603164501173568,14.615
14.708161478153926,14.72
14.721164324537819,14.732999999999999
14.678159494420266,14.69
14.566177227682696,14.578
14.473192076650252,14.485
14.354215145242838,14.366
14.185256788246418,14.197
14.029278915014167,14.040999999999999
13.866647031976417,13.878
13.703682946408792,13.715
13.521713831625899,13.533
13.326741926568637,13.338
13.119781937389375,13.130999999999998
12.823822574698687,12.835
12.591858408825745,12.603
12.38690463031895,12.398
12.243937439995483,12.255
12.135962841222455,12.147
11.903015155787418,11.914000000000001
11.56212760628363,11.573
11.202229080312419,11.213
10.852333380863735,10.863
10.67238123252237,10.683
10.600384067070545,10.610999999999999
10.483393155550331,10.494000000000002
10.366403829212727,10.377
10.27642137763537,10.287
10.123457243835247,10.134
10.132444806180944,10.142999999999999
10.212411207501262,10.222999999999999
10.35635497311814,10.367
10.590276256532851,10.600999999999999
10.768217675091647,10.780999999999999
10.848190671858816,10.860999999999999
10.812212819063665,10.825
10.776223481276952,10.789000000000001
10.82120961215869,10.834000000000001
10.910191545386347,10.923
10.955184913147102,10.968
10.883208709403087,10.895999999999999
10.77424095151778,10.787
10.729240797673723,10.742
10.711235756214398,10.724
10.603263935670665,10.616
10.315146769368312,10.328
9.964260370308317,9.977
9.514399110845526,9.527
9.050551531585828,9.062999999999999
8.6966842830481,8.709
8.450769122196697,8.463000000000001
8.25983039904212,8.272
8.187894025428466,8.2
8.17892260061587,8.191
8.161925305698514,8.174
8.234891213399916,8.247
8.380834585756432,8.392999999999999
8.490478067150452,8.502
8.53647292596792,8.548
8.573470143490049,8.585
8.701427216363761,8.713000000000001
8.91236485392654,8.924
9.112307631531658,9.124
9.204271178490423,9.216
9.196264424960017,9.208
9.051286809190524,9.062999999999999
8.815329944350074,8.827
8.442402681685904,8.454
8.243451373813759,8.255
8.261030874648318,8.273
8.56193716327436,8.574
8.835851298254141,8.847999999999999
8.890846341019998,8.902999999999999
9.100827166132968,9.113
9.401734853648215,9.414
9.718626180390755,9.731
9.999540111541815,10.012
9.98255370428264,9.995
9.74864723844756,9.761
9.522727586024482,9.535
9.486751101423618,9.499
9.641716000729547,9.652999999999999
9.857655142037014,9.869
9.92161987226973,9.933
9.74169018139805,9.753
9.334816613306261,9.346
8.925965139934164,8.937000000000001
8.571076501858418,8.582
8.297185555812787,8.308
8.097259330406546,8.107999999999999
7.942305733615295,7.952999999999999
7.843316679321211,7.854
7.807325044239341,7.818
7.717263672853293,7.727
7.553306277752592,7.563
7.225405090365192,7.235
6.806549081494479,6.816
6.470681803766768,6.48
6.2837416558314425,6.292999999999999
6.145772853749343,6.155
